movie title,rating,worldwide total gross,release date,runtime (mins),production budget,domestic total gross
Breaking Upwards,Unrated,N/A,4/2/10 0:00,89,15000,77389
Brick Mansions,PG-13,68896829,4/25/14 0:00,90,28000000,20396829
Bride and Prejudice,PG-13,24716440,2/11/05 0:00,111,7000000,6605592
Bride of Chucky,R,50671850,10/16/98 0:00,89,25000000,32383850
Bride Wars,PG,114663461,1/9/09 0:00,90,30000000,58715510
Bridesmaids,R,288383523,5/13/11 0:00,125,32500000,169106725
The Bridge of San Luis Rey,PG,1800141,6/10/05 0:00,120,24000000,49981
Bridge of Spies,PG-13,165478348,10/16/15 0:00,140,40000000,72313754
The Bridge on the River Kwai,PG,N/A,12/18/57 0:00,161,3000000,27200000
A Bridge Too Far,PG,N/A,6/15/77 0:00,176,27000000,50750000
The Bridges of Madison County,PG-13,182016617,6/2/95 0:00,135,24000000,71516617
Bridget Jones's Diary,R,281929795,4/13/01 0:00,97,25000000,71543427
Bridget Jones: The Edge of Reason,R,262520724,11/12/04 0:00,108,40000000,40226215
Bright Star,PG,14350945,9/16/09 0:00,119,8500000,4444637
Brighton Rock,R,1829020,8/26/11 0:00,111,12000000,229653
Bring It On,PG-13,90449929,8/25/00 0:00,98,28000000,68379000
Bringing Down the House,PG-13,164729679,3/7/03 0:00,105,33000000,132716677
Bringing Out the Dead,R,N/A,10/22/99 0:00,121,55000000,16797191
Brokeback Mountain,R,178062759,12/9/05 0:00,135,14000000,83043761
Brokedown Palace,PG-13,N/A,8/13/99 0:00,100,25000000,10115013
Broken City,R,19701164,1/18/13 0:00,109,35000000,19701164
Brooklyn Rules,R,N/A,5/11/07 0:00,95,8000000,458232
Brooklyn's Finest,R,36440201,3/5/10 0:00,133,17000000,27163593
Brotherhood of the Wolf,R,70752904,1/11/02 0:00,142,29000000,11260096
Brothers,R,43318349,12/4/09 0:00,110,26000000,28544157
The Brothers,R,27958191,3/23/01 0:00,102,6000000,27457409
The Brothers Grimm,PG-13,105316267,8/26/05 0:00,120,88000000,37916267
The Brothers McMullen,R,N/A,8/11/95 0:00,98,238000,10426506
The Brothers Solomon,R,1035056,9/7/07 0:00,91,10000000,900926
Brown Sugar,PG-13,28316451,10/11/02 0:00,108,8000000,27363891
Bruce Almighty,PG-13,484592874,5/23/03 0:00,101,81000000,242829261
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Bubble,R,261966,1/27/06 0:00,72,1600000,145626
Bubble Boy,PG-13,N/A,8/24/01 0:00,84,13000000,5007898
The Bucket List,PG-13,175372502,12/25/07 0:00,97,45000000,93466502
Bucky Larson: Born to Be a Star,R,N/A,9/9/11 0:00,96,10000000,2529395
Buffalo Soldiers,R,354421,7/25/03 0:00,98,15000000,354421
A Bug's Life,G,363398565,11/20/98 0:00,96,120000000,162798565
Bulletproof Monk,PG-13,37713879,4/16/03 0:00,103,52000000,23358708
Burlesque,PG-13,89519773,11/24/10 0:00,100,55000000,39440655
Burn After Reading,R,163720069,9/12/08 0:00,97,37000000,60355347
Burnt,R,36499575,10/30/15 0:00,100,20000000,13651946
The Butterfly Effect,R,96060858,1/23/04 0:00,114,13000000,57938693
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
By the Sea,R,3334927,11/13/15 0:00,122,10000000,538460
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Cabin Fever,R,30553394,9/12/03 0:00,94,1500000,21158188
The Cable Guy,PG-13,102825796,6/14/96 0:00,96,47000000,60240295
Cadillac Records,R,8880045,12/5/08 0:00,108,12000000,8195551
Calendar Girls,PG-13,96542059,12/19/03 0:00,108,10000000,31041759
The Call,R,68572378,3/15/13 0:00,95,13000000,51872378
The Calling,PG,6092,10/10/03 0:00,124,160000,6092
Camp X-Ray,R,13302,10/17/14 0:00,117,1000000,13302
Canadian Bacon,PG,N/A,9/22/95 0:00,91,11000000,163971
Cape of Good Hope,PG-13,N/A,11/11/05 0:00,107,3000000,26904
Capitalism: A Love Story,R,17436509,9/23/09 0:00,127,20000000,14363397
Capote,R,49233161,9/30/05 0:00,114,7000000,28750530
Captain America: The First Avenger,PG-13,370569774,7/22/11 0:00,125,140000000,176654505
Captain America: The Winter Soldier,PG-13,714421503,4/4/14 0:00,136,170000000,259766572
Captain Corelli's Mandolin,R,62112895,8/17/01 0:00,129,57000000,25543895
Captain Phillips,PG-13,218791811,10/11/13 0:00,134,55000000,107100855
Caravans,PG,N/A,11/2/78 0:00,127,14000000,3930501
The Care Bears Movie ,G,N/A,3/29/85 0:00,77,2000000,22934622
Carlito's Way,R,63848322,11/12/93 0:00,145,30000000,36948322
Carlos,Unrated,871279,10/15/10 0:00,140,18000000,145526
Carrie (2013),R,84790678,10/18/13 0:00,92,30000000,35266619
Cars,G,461983149,6/9/06 0:00,116,120000000,244082982
Cars 2,G,559852396,6/24/11 0:00,113,200000000,191452396
Casablanca,Unrated,N/A,11/26/42 0:00,102,950000,2875243
Case 39,R,28189979,10/1/10 0:00,109,26000000,13261851
Casino Jack,R,1083683,12/17/10 0:00,108,12500000,1042959
Casino Royale,PG-13,599045960,11/17/06 0:00,144,150000000,167445960
Ca,Not Yet Rated,12353768,N/A,141,6000000,N/A
Cast Away,PG-13,429632142,12/22/00 0:00,143,90000000,233632142
The Cat in the Hat,PG,133960541,11/21/03 0:00,82,109000000,101149285
Catch and Release,PG-13,16158487,1/26/07 0:00,124,25000000,15539051
Catch Me If You Can,PG-13,352114312,12/25/02 0:00,140,52000000,164615351
Catch That Kid,PG,16930762,2/6/04 0:00,92,12000000,16703799
Cats & Dogs,PG,200687492,7/4/01 0:00,87,60000000,93385515
Cats & Dogs: The Revenge of Kitty Galore,PG,112483764,7/30/10 0:00,82,85000000,43585753
Catwoman,PG-13,82102379,7/23/04 0:00,104,100000000,40202379
The Caveman's Valentine,R,687194,3/2/01 0:00,106,13500000,687194
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Cell,R,104155843,8/18/00 0:00,107,33000000,61334059
Cellular,PG-13,56422687,9/10/04 0:00,95,25000000,32003620
Center Stage,PG-13,26385941,5/12/00 0:00,115,29000000,17200925
Centurion,R,6814789,8/27/10 0:00,97,12000000,123570
Chain Letter,R,585362,10/1/10 0:00,96,3000000,138788
The Change-Up,R,75450437,8/5/11 0:00,101,52000000,37081475
Changeling,R,113020256,10/24/08 0:00,140,55000000,35739802
Changing Lanes,R,94935764,4/12/02 0:00,98,45000000,66818548
Chappie,R,102069268,3/6/15 0:00,120,49000000,31569268
Charlie and the Chocolate Factory,PG,474968763,7/15/05 0:00,106,150000000,206459076
Charlie Bartlett,R,5254986,2/22/08 0:00,97,12000000,3951699
Charlie St. Cloud,PG-13,48190704,7/30/10 0:00,90,44000000,31162545
Charlie Wilson's War,R,119000410,12/21/07 0:00,97,75000000,66661095
Charlie's Angels,PG-13,264105545,11/3/00 0:00,98,93000000,125305545
Charlie's Angels: Full Throttle,PG-13,259175788,6/27/03 0:00,105,120000000,100830111
Charlotte's Web (2006),G,144877632,12/15/06 0:00,113,85000000,82985708
Chasing Liberty,PG-13,12313323,1/9/04 0:00,111,23000000,12195626
Chasing Mavericks,PG,6003386,10/26/12 0:00,111,20000000,6002756
Cheaper by the Dozen,PG,190212113,12/25/03 0:00,98,40000000,138614544
Cheri,R,9366227,6/26/09 0:00,100,23000000,2715657
Chicago,PG-13,306776732,12/27/02 0:00,107,45000000,170687518
Chicken Little,G,314432837,11/4/05 0:00,81,150000000,135386665
Chicken Run,G,224834564,6/23/00 0:00,84,45000000,106834564
Children of Men,R,69959751,12/25/06 0:00,109,76000000,35552383
Chill Factor,R,11263966,9/3/99 0:00,102,70000000,11263966
Chloe,R,11702642,3/26/10 0:00,96,14000000,3075255
Chocolat,PG-13,152699946,12/15/00 0:00,105,25000000,71509363
Christmas at Maxwell's,PG,N/A,12/1/06 0:00,94,3000000,12781
A Christmas Carol (2009),PG,325286646,11/6/09 0:00,96,200000000,137855863
Christmas in the Clouds,PG,N/A,11/4/05 0:00,96,3000000,279225
Christmas with the Kranks,PG,96572480,11/24/04 0:00,94,60000000,73780539
Christopher Columbus: The Discovery,PG-13,N/A,8/21/92 0:00,120,40000000,8251071
Chronicle (2012),PG-13,126636097,2/3/12 0:00,83,12000000,64575175
The Chronicles of Narnia: Prince Caspian,PG,419665568,5/16/08 0:00,140,225000000,141621490
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",PG,745013115,12/9/05 0:00,132,180000000,291710957
The Chronicles of Narnia: The Voyage of the Dawn Treader,PG,415686217,12/10/10 0:00,112,155000000,104386950
The Chronicles of Riddick,PG-13,115772733,6/11/04 0:00,119,105000000,57761012
Church Ball,PG,N/A,3/17/06 0:00,91,1000000,464991
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Cider House Rules,PG-13,88545092,12/10/99 0:00,125,24000000,57545092
Cinderella (2015),PG,542686737,3/13/15 0:00,112,95000000,201151353
Cinderella Man,PG-13,108539911,6/3/05 0:00,144,88000000,61649911
A Cinderella Story,PG,70067909,7/16/04 0:00,96,19000000,51438175
Circumstance,R,454121,8/26/11 0:00,107,1000000,454121
Cirque du Freak: The Vampire's Assistant,PG-13,39232113,10/23/09 0:00,108,40000000,13869515
City by the Sea,R,29413966,9/6/02 0:00,108,40000000,22448879
City Island,PG-13,7875862,3/19/10 0:00,100,6000000,6671036
City of Ember,PG,17929684,10/10/08 0:00,95,55000000,7873007
City of Hope,R,N/A,10/11/91 0:00,129,3000000,1345015
City of Life and Death,R,10687316,5/11/11 0:00,132,12000000,122558
City of Lost Children,R,1738611,12/15/95 0:00,112,18000000,1738611
The City of Your Final Destination,PG-13,1351866,4/16/10 0:00,114,8300000,493296
City on Fire,R,N/A,9/14/79 0:00,104,5300000,784181
City Slickers,PG-13,179033791,6/7/91 0:00,112,27000000,124033791
A Civil Action,PG-13,N/A,12/25/98 0:00,115,75000000,56709981
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Clash of the Titans (2010),PG-13,493214993,4/2/10 0:00,118,125000000,163214888
Clear and Present Danger,PG-13,215887717,8/5/94 0:00,141,62000000,122187717
Cleopatra (1963),G,N/A,6/12/63 0:00,192,44000000,57777778
Clerks,R,N/A,10/19/94 0:00,92,27000,3151130
Clerks II,R,26983776,7/21/06 0:00,97,5000000,24148068
Click,PG-13,237681299,6/23/06 0:00,97,82500000,137355633
Cliffhanger,R,255000211,5/28/93 0:00,113,70000000,84049211
Clockstoppers,PG,38793283,3/29/02 0:00,93,26000000,36989956
A Clockwork Orange,R,N/A,2/2/72 0:00,137,2200000,26589355
Close Encounters of the Third Kind,PG,303788635,11/16/77 0:00,137,20000000,116395460
Close Your Eyes,R,N/A,4/23/04 0:00,108,10000000,41392
Closer,R,115505027,12/3/04 0:00,98,27000000,33987757
Cloudy with a Chance of Meatballs,PG,243006126,9/18/09 0:00,81,100000000,124870275
Cloudy with a Chance of Meatballs 2,PG,274325949,9/27/13 0:00,95,78000000,119793567
Cloverfield,PG-13,170764026,1/18/08 0:00,84,25000000,80048433
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Coach Carter,PG-13,76669806,1/14/05 0:00,134,30000000,67264877
Coco Before Chanel,PG-13,50812934,9/25/09 0:00,110,23000000,6113834
Code Name: The Cleaner,PG-13,10337477,1/5/07 0:00,84,20000000,8135024
Cold Mountain,R,173013509,12/25/03 0:00,155,79000000,95636509
Collateral,R,217764291,8/6/04 0:00,125,65000000,101005703
Collateral Damage,R,78382433,2/8/02 0:00,108,85000000,40077257
College,R,6265483,8/29/08 0:00,94,7000000,4694636
Colombiana,PG-13,60965854,8/26/11 0:00,107,40000000,36665854
Color of Night,R,N/A,8/19/94 0:00,121,40000000,19726050
Come Away Home,PG,N/A,5/6/05 0:00,102,1200000,72810
Comic-Con Episode IV: A Fan's Hope,PG-13,N/A,4/6/12 0:00,88,1500000,34665
Commandments,R,N/A,5/2/97 0:00,88,6000000,548561
Committed,R,N/A,4/28/00 0:00,98,3000000,40361
The Company,PG-13,6401690,12/25/03 0:00,112,15000000,2283914
Company Man,PG-13,N/A,3/9/01 0:00,81,16000000,146193
The Company Men,R,4882577,1/21/11 0:00,105,15000000,4441272
The Company of Wolves,R,N/A,4/19/85 0:00,95,2000000,4389334
Con Air,R,224012234,6/6/97 0:00,115,75000000,101117573
Conan the Barbarian (2011),R,48795021,8/19/11 0:00,112,90000000,21295021
Concussion (2015),PG-13,47348970,12/25/15 0:00,123,35000000,34542474
Confessions of a Dangerous Mind,R,33013805,12/31/02 0:00,113,30000000,16007718
Confidence,R,23014206,4/25/03 0:00,98,15000000,12251640
The Conjuring,R,318000141,7/19/13 0:00,112,20000000,137400141
Connie and Carla,PG-13,11341016,4/16/04 0:00,97,27000000,8085771
The Conspirator,PG-13,15478800,4/15/11 0:00,122,25000000,11538204
The Constant Gardener,R,82466670,8/31/05 0:00,129,25000000,33579797
Constantine,R,230884728,2/18/05 0:00,121,100000000,75976178
Contact,PG,171120329,7/11/97 0:00,150,90000000,100920329
Contagion,PG-13,135458097,9/9/11 0:00,105,60000000,75658097
The Contender,R,22361811,10/13/00 0:00,127,20000000,17872723
Contraband,R,96262212,1/13/12 0:00,110,25000000,66528000
Conversations with Other Women,R,973525,8/11/06 0:00,84,450000,379418
Conviction,R,9710055,10/15/10 0:00,107,12500000,6783129
Cookie's Fortune,PG-13,N/A,4/2/99 0:00,118,10000000,10920544
Cool as Ice,PG,N/A,10/18/91 0:00,100,6000000,1193062
Cool Runnings,PG,154856263,10/1/93 0:00,98,14000000,68856263
Cop Land,R,N/A,8/15/97 0:00,105,15000000,44862187
Cop Out,R,55583804,2/26/10 0:00,110,30000000,44875481
Coraline,PG,124596398,2/6/09 0:00,100,60000000,75286229
The Core,PG-13,73498611,3/28/03 0:00,136,60000000,31186896
The Corruptor,R,24493601,3/12/99 0:00,100,25000000,15164492
The Cotton Club,R,N/A,12/14/84 0:00,127,58000000,25928721
The Counselor,R,71009334,10/25/13 0:00,117,25000000,16973715
The Count of Monte Cristo,PG-13,75395048,1/25/02 0:00,131,35000000,54234062
The Country Bears,G,18012097,7/26/02 0:00,88,35000000,16990825
Country Strong,PG-13,20529194,12/22/10 0:00,112,15000000,20218921
Couples Retreat,PG-13,171844840,10/9/09 0:00,107,70000000,109204945
Courageous,PG-13,34522221,9/30/11 0:00,130,2000000,34522221
Cowboys & Aliens,PG-13,174822325,7/29/11 0:00,118,163000000,100240551
Coyote Ugly,PG-13,113916474,8/4/00 0:00,101,45000000,60786269
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Cradle 2 the Grave,R,56489558,2/28/03 0:00,100,25000000,34712347
Cradle Will Rock,R,2903404,12/10/99 0:00,109,36000000,2903404
Crank,R,42931041,9/1/06 0:00,83,12000000,27838408
Crash,R,98410061,5/6/05 0:00,100,6500000,54580300
The Crazies,R,54806823,2/26/10 0:00,101,20000000,39123589
Crazy as Hell,R,N/A,9/27/02 0:00,113,1800000,21679
Crazy Heart,R,47405566,12/16/09 0:00,111,7000000,39464306
"Crazy, Stupid, Love.",PG-13,142851197,7/29/11 0:00,107,50000000,84351197
crazy/beautiful,PG-13,19937988,6/29/01 0:00,95,13000000,16937988
Creed,PG-13,173567581,11/25/15 0:00,133,35000000,109767581
The Crew,PG-13,13105853,8/25/00 0:00,88,38000000,13023075
Crimson Peak,R,74679822,10/16/15 0:00,119,55000000,31090320
Critical Care,R,N/A,10/31/97 0:00,107,12000000,221193
The Crocodile Hunter: Collision Course,PG,33082548,7/12/02 0:00,90,12000000,28442574
The Croods,PG,587204668,3/22/13 0:00,98,135000000,187168425
Crossover,PG-13,N/A,9/1/06 0:00,95,5800000,7009668
Crossroads,PG-13,61141030,2/15/02 0:00,93,12000000,37191304
"Crouching Tiger, Hidden Dragon",PG-13,213525736,12/8/00 0:00,120,17000000,128078872
Cruel Intentions,R,75902208,3/5/99 0:00,97,10500000,38328567
Crush,R,3695710,4/5/02 0:00,112,6000000,1084935
Cry Wolf,PG-13,15585495,9/16/05 0:00,90,1000000,10047674
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Curdled,R,N/A,9/27/96 0:00,88,2300000,49620
The Curious Case of Benjamin Button,PG-13,333932083,12/25/08 0:00,168,150000000,127509326
Curious George,G,69834815,2/10/06 0:00,86,50000000,58360760
The Curse of the Jade Scorpion,PG-13,18914307,8/24/01 0:00,102,33000000,7517191
Cursed,PG-13,29621722,2/25/05 0:00,96,38000000,19297522
Cutthroat Island,PG-13,N/A,12/22/95 0:00,123,98000000,10017322
Cyrus,R,9923855,6/18/10 0:00,92,7000000,7468936
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Da Vinci Code,PG-13,758239851,5/19/06 0:00,149,125000000,217536138
Daddy Day Care,PG,164433867,5/9/03 0:00,92,60000000,104297061
Dahmer,R,N/A,6/21/02 0:00,102,250000,144008
Dallas Buyers Club,R,55198285,11/1/13 0:00,117,5000000,27298285
Dance Flick,PG-13,31439140,5/22/09 0:00,83,25000000,25662155
Dances with Wolves,PG-13,424208848,11/9/90 0:00,183,22000000,184208848
Danny Collins,R,5637066,3/20/15 0:00,106,10000000,5637066
Dante's Peak,PG-13,178127760,2/7/97 0:00,109,116000000,67127760
Daredevil,PG-13,179179718,2/14/03 0:00,97,78000000,102543518
The Darjeeling Limited,R,35078918,9/29/07 0:00,91,16000000,11902715
Dark Blue,R,12150301,2/21/03 0:00,113,15000000,9250301
The Dark Knight,PG-13,1004558444,7/18/08 0:00,150,185000000,533345358
The Dark Knight Rises,PG-13,1084939099,7/20/12 0:00,165,250000000,448139099
Dark Shadows,PG-13,245527149,5/11/12 0:00,113,150000000,79727149
Dark Skies,PG-13,26421747,2/22/13 0:00,97,3500000,17418667
The Darkest Hour,PG-13,64626786,12/25/11 0:00,89,30000000,21443494
Darkness,PG-13,34409206,12/25/04 0:00,102,10600000,22163442
Darkness Falls,PG-13,47488536,1/24/03 0:00,85,11000000,32551396
Date Movie,PG-13,84795656,2/17/06 0:00,80,20000000,48548426
Date Night,PG-13,152263880,4/9/10 0:00,88,55000000,98711404
Dave Chappelle's Block Party,R,12051924,3/3/06 0:00,103,3000000,11718595
Dawn of the Dead,R,102356381,3/19/04 0:00,98,26000000,59020957
Dawn of the Planet of the Apes,PG-13,710644566,7/11/14 0:00,130,170000000,208545589
The Day After Tomorrow,PG-13,544272402,5/28/04 0:00,124,125000000,186740799
Day of the Dead,Unrated,N/A,7/19/85 0:00,102,3500000,5000000
The Day the Earth Stood Still (2008),PG-13,233093859,12/12/08 0:00,110,80000000,79366978
Daybreakers,R,51416464,1/8/10 0:00,98,20000000,30101577
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
De-Lovely,PG-13,18611951,7/2/04 0:00,125,15000000,13456633
Dead Silence,R,22217407,3/16/07 0:00,90,20000000,16809076
Deadpool,R,758691328,2/12/16 0:00,106,58000000,360173154
Dear John,PG-13,114977104,2/5/10 0:00,108,25000000,80014842
Death and the Maiden,R,N/A,12/23/94 0:00,103,12000000,3103716
Death at a Funeral (2007),R,46789413,8/17/07 0:00,90,9000000,8580428
Death at a Funeral (2010),R,49050886,4/16/10 0:00,90,21000000,42739347
Death Becomes Her,PG-13,149022650,7/31/92 0:00,103,55000000,58422650
Death of a President,R,869352,10/27/06 0:00,90,2000000,519086
Death Race,R,75677515,8/22/08 0:00,89,45000000,36316032
Death to Smoochy,R,8382938,3/29/02 0:00,109,50000000,8364691
The Debt,R,45636368,8/31/11 0:00,113,20000000,31177548
The Decline of Western Civilization Part II: The Metal Years,R,N/A,6/3/88 0:00,93,500000,373743
Deconstructing Harry,R,N/A,12/12/97 0:00,93,20000000,10686841
Deep Blue Sea,R,164648142,7/30/99 0:00,105,60000000,73648142
The Deep End,R,10031529,8/10/01 0:00,101,3000000,8823109
The Deep End of the Ocean,PG-13,28121100,3/12/99 0:00,109,38000000,13898649
The Deer Hunter,R,N/A,12/8/78 0:00,183,15000000,48979328
Defendor,R,N/A,2/19/10 0:00,95,3500000,44462
Defiance,R,51155219,12/31/08 0:00,137,32000000,28644813
Deja Vu,PG-13,180557550,11/22/06 0:00,128,75000000,64038616
Delgo,PG,N/A,12/12/08 0:00,90,40000000,694782
The Delicate Art of Parking,Unrated,N/A,4/2/04 0:00,87,944149,213008
Delirious (1991),PG,N/A,8/9/91 0:00,96,18000000,5546827
Deliver Us From Evil,R,87937815,7/2/14 0:00,118,30000000,30577122
Delivery Man,PG-13,49984696,11/22/13 0:00,105,26000000,30664106
The Departed,R,289847354,10/6/06 0:00,150,90000000,132384315
Derailed,R,57479076,11/11/05 0:00,106,22000000,36024076
Despicable Me,PG,543113985,7/9/10 0:00,95,69000000,251513985
Despicable Me 2,PG,970761885,7/3/13 0:00,98,76000000,368061265
Deterrence,R,N/A,3/10/00 0:00,101,800000,145071
Detroit Rock City,R,N/A,8/13/99 0:00,95,34000000,4217115
Deuce Bigalow: European Gigolo,R,45109561,8/12/05 0:00,83,22000000,22400154
Deuce Bigalow: Male Gigolo,R,92938755,12/10/99 0:00,88,17000000,65538755
The Devil Inside,R,101758490,1/6/12 0:00,87,1000000,53261944
The Devil Wears Prada,PG-13,326551094,6/30/06 0:00,106,35000000,124740460
The Devil's Double,R,1361512,7/29/11 0:00,108,19100000,1361512
Devil's Due,R,36921560,1/17/14 0:00,89,7000000,15821461
The Devil's Own,R,140807547,3/28/97 0:00,111,90000000,42868348
The Devil's Rejects,R,19390029,7/22/05 0:00,101,7000000,17044981
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Diary of a Wimpy Kid,PG,75700498,3/19/10 0:00,120,15000000,64003625
Diary of a Wimpy Kid: Dog Days,PG,77112176,8/3/12 0:00,94,22000000,49008662
Diary of a Wimpy Kid: Rodrick Rules,PG,72417394,3/25/11 0:00,96,21000000,52698535
Dick Tracy,PG,162738726,6/15/90 0:00,105,47000000,103738726
Dickie Roberts: Former Child Star,PG-13,23794648,9/5/03 0:00,92,17000000,22738671
The Dictator,R,179379533,5/16/12 0:00,83,65000000,59650222
